Area;MajorAxisLength;MinorAxisLength;Eccentricity;ConvexArea;Extent;Perimeter;Class
54968;300.95443230000001;234.38956999999999;0.62724649899999996;56851;0.75133952999999998;893.64400000000001;Kecimen
84057;452.7756953;245.2199818;0.84064107600000004;86710;0.62201781899999997;1179.0239999999999;Kecimen
90178;466.24938700000001;250.1043018;0.843952802;92321;0.75200346900000004;1180.4780000000001;Kecimen
67883;383.18901770000002;233.35667340000001;0.79318111800000002;70360;0.69781044400000003;1030.8689999999999;Kecimen
43901;304.10034949999999;191.29827349999999;0.77735433399999998;46443;0.64874170600000003;884.495;Kecimen
33662;227.29379170000001;191.10903830000001;0.54134302000000001;34787;0.79299865700000005;699.41499999999996;Kecimen
77043;388.69272740000002;257.54629019999999;0.74897689700000003;80094;0.72693048000000005;1112.212;Kecimen
64875;393.21466400000003;212.95482380000001;0.84065310500000001;67701;0.77052354000000001;1014.789;Kecimen
42609;280.14901650000002;200.27187409999999;0.69925100600000001;44944;0.67312796200000002;840.16700000000003;Kecimen
79510;380.71919339999999;267.0341186;0.712773879;81779;0.73159735000000004;1075.307;Kecimen
58857;320.81190809999998;235.38604530000001;0.67945218500000004;60597;0.69036420200000004;927.048;Kecimen
67754;349.19713780000001;251.67963779999999;0.69320759700000001;69536;0.65526112199999997;1032.3579999999999;Kecimen
54842;308.23244349999999;227.25773150000001;0.67557272999999995;55879;0.73819522999999998;887.10900000000004;Kecimen
78352;408.80968810000002;245.44080890000001;0.79971550499999999;80474;0.68427303799999994;1099.5119999999999;Kecimen
72447;401.74204020000002;231.53723690000001;0.81721487599999998;74481;0.70910372200000005;1055.3019999999999;Kecimen
58239;324.29506259999999;230.99725810000001;0.70186923999999995;59977;0.72119028200000002;940.22;Kecimen
93879;409.48690699999997;292.91609890000001;0.69879222500000004;96072;0.76766892099999995;1174.1659999999999;Kecimen
68129;381.17548959999999;230.05602049999999;0.79733001000000003;70141;0.65970446999999999;1050.867;Kecimen
74426;411.69682030000001;231.7495984;0.82651597899999996;76449;0.67945370599999999;1071.6120000000001;Kecimen
60650;324.36162669999999;242.2285019;0.66506517200000004;62580;0.72154278100000002;941.48599999999999;Kecimen
136340;722.85391719999996;311.34135509999999;0.90248976199999997;176818;0.52977404800000005;2098.2629999999999;Kecimen
65051;381.21395030000002;218.2168451;0.81995625999999999;66476;0.64435639600000005;1002.035;Kecimen
72219;376.65049249999998;249.52945439999999;0.74906542799999998;74373;0.77779453099999996;1050.221;Kecimen
81405;421.09489280000003;248.08676539999999;0.80802592100000004;83634;0.71372834399999996;1148.6510000000001;Kecimen
70196;373.19764709999998;243.8811053;0.75693474400000005;71937;0.69078992699999997;1024.2560000000001;Kecimen
69120;352.01140299999997;250.8148535;0.70165269900000005;70274;0.703439853;978.43399999999997;Kecimen
56327;297.76572470000002;241.93442569999999;0.58296224699999999;58178;0.72773901799999996;915.49599999999998;Kecimen
54983;292.8989067;248.40802009999999;0.52983369199999997;58095;0.72527371100000004;921.61300000000006;Kecimen
105020;440.38963109999997;306.10528859999999;0.71893401499999998;107423;0.71461622199999997;1228.366;Kecimen
36113;257.64185270000002;181.15707879999999;0.71105609000000003;37442;0.694480769;737.63699999999994;Kecimen
87429;408.9260276;273.8879417;0.74256518199999999;89063;0.70357464800000002;1120.019;Kecimen
57785;314.43097710000001;236.18303499999999;0.660138051;58867;0.73286576699999995;903.76900000000001;Kecimen
69846;368.45070959999998;243.97516210000001;0.74935807200000004;72585;0.67672363700000004;1040.7159999999999;Kecimen
81456;404.31639369999999;258.89200620000003;0.76810798499999999;83499;0.72547203400000004;1103.153;Kecimen
61959;339.58501810000001;234.69793630000001;0.72272893500000002;64424;0.71204146400000001;970.75400000000002;Kecimen
61730;376.1885565;210.6115221;0.82858973999999996;63756;0.63218802799999996;989.49900000000002;Kecimen
62835;421.16933840000002;191.16986220000001;0.89105130099999996;64406;0.78614503099999999;1018.553;Kecimen
52651;340.81695680000001;204.432884;0.80012604499999995;56217;0.68350404399999998;915.93899999999996;Kecimen
67093;353.10987189999997;243.0010336;0.72554568699999999;68383;0.76069160999999996;972.971;Kecimen
45160;270.55537659999999;220.11867229999999;0.58145180900000004;46805;0.68607194900000001;833.11699999999996;Kecimen
58989;362.66810850000002;209.5097184;0.81625629;60916;0.73278260900000003;950.71699999999998;Kecimen
44007;359.37550270000003;161.7023657;0.89305184400000004;48490;0.64474397500000002;901.17;Kecimen
65062;344.30979400000001;242.6836332;0.70936540100000001;65825;0.76921803700000002;948.88900000000001;Kecimen
38724;291.00109170000002;170.77626670000001;0.80969000099999999;40133;0.780883243;769.69100000000003;Kecimen
63514;368.78630650000002;221.24094830000001;0.80006270400000001;65057;0.66384464200000004;977.08500000000004;Kecimen
46403;306.30414309999998;196.6171927;0.76678682099999995;48631;0.63763157199999998;843.96;Kecimen
55746;280.31312430000003;254.60033039999999;0.41838197199999999;56989;0.73065429400000004;875.65899999999999;Kecimen
38153;265.04022620000001;184.8022541;0.71681718900000002;39564;0.682497943;754.02200000000005;Kecimen
66094;323.18771629999998;261.01191110000002;0.58970729600000005;67032;0.73871980900000001;944.71299999999997;Kecimen
57303;330.0249642;221.9197863;0.74015769499999995;58973;0.71676235499999996;919.04399999999998;Kecimen
61289;376.37518710000001;208.72780979999999;0.832134559;63997;0.63947955999999995;998.47;Kecimen
55114;317.17232519999999;222.75345290000001;0.71187075200000005;56849;0.71425424100000001;909.60400000000004;Kecimen
45567;278.50219609999999;216.7666389;0.62785529600000001;49075;0.71407080099999998;854.72400000000005;Kecimen
72215;380.41477620000001;244.0280812;0.76714061499999997;74175;0.72092442800000001;1048.4860000000001;Kecimen
65495;365.31900430000002;230.52555229999999;0.77576221099999998;67299;0.69794330800000004;989.58100000000002;Kecimen
34977;267.73773870000002;170.83724620000001;0.76997270399999995;37747;0.66948033299999998;754.36599999999999;Kecimen
76407;373.44242609999998;264.47430400000002;0.70600548299999999;79086;0.73125143599999998;1074.702;Kecimen
66998;338.58664049999999;257.34382019999998;0.649860993;69844;0.75760454099999996;1006.22;Kecimen
57310;351.39648099999999;209.88122820000001;0.80203462000000003;59225;0.69983270399999997;940.41300000000001;Kecimen
79106;404.57316730000002;252.0663638;0.78218781500000001;81999;0.72851683;1100.8499999999999;Kecimen
56837;368.3727265;198.77465570000001;0.84192024200000004;59040;0.63496514400000004;973.59900000000005;Kecimen
53497;352.50275249999999;194.98113660000001;0.83309252600000006;54875;0.69117571099999997;921.76199999999994;Kecimen
58591;356.46332139999998;212.11923100000001;0.80367677699999995;60664;0.78441374100000005;970.93200000000002;Kecimen
60313;339.60345580000001;227.72592420000001;0.741851492;62130;0.72668016099999999;946.48699999999997;Kecimen
72483;334.41760920000002;282.6808891;0.53430292700000004;74945;0.70617979200000003;1052.1590000000001;Kecimen
52836;340.4047822;204.33553309999999;0.79979576500000005;55143;0.81738861399999996;928.274;Kecimen
68119;385.39170439999998;230.71520760000001;0.80100982300000001;70719;0.65930120000000003;1026.6859999999999;Kecimen
83490;421.88294330000002;254.31018309999999;0.79789385499999999;86319;0.70994897999999995;1168.2470000000001;Kecimen
74612;430.86518940000002;229.2867182;0.84664745500000005;79297;0.66534688799999997;1140.3989999999999;Kecimen
44081;328.58714739999999;173.3469657;0.84952244099999996;46287;0.63846644100000005;867.00300000000004;Kecimen
39724;271.66569220000002;189.484632;0.71659262300000004;41587;0.724282537;781.97;Kecimen
89051;418.55564020000003;274.92319959999998;0.75403182899999999;92636;0.73867529300000001;1196.03;Kecimen
57612;352.44136479999997;210.06420979999999;0.80296515000000002;58810;0.64771884099999999;934.68399999999997;Kecimen
65740;348.8811561;245.97617550000001;0.70916467500000002;69233;0.74081586700000002;1036.5170000000001;Kecimen
69997;362.74138979999998;247.09132260000001;0.73211817899999998;71994;0.72254221900000004;1010.809;Kecimen
75540;422.09848959999999;237.63867740000001;0.82646136999999997;78465;0.70508512499999998;1114.8800000000001;Kecimen
46397;310.72436879999998;192.9038367;0.78395330900000004;48183;0.655278582;850.78200000000004;Kecimen
61967;364.78401780000002;218.5661729;0.80062483699999998;63724;0.68730035499999997;981.05899999999997;Kecimen
87149;444.61083559999997;253.2065911;0.82199021000000005;91704;0.71622054800000001;1189.4829999999999;Kecimen
67798;418.40813409999998;207.82551100000001;0.86791929800000001;69356;0.691026582;1073.1379999999999;Kecimen
49604;310.6056284;204.6545873;0.75224030399999997;51007;0.76080921499999998;855.39200000000005;Kecimen
88407;412.75694090000002;275.28484989999998;0.74510982999999997;90865;0.71796225300000005;1141.296;Kecimen
46601;277.35328010000001;216.27205050000001;0.62606481599999997;48457;0.76165337300000002;820.10599999999999;Kecimen
53121;350.96835750000002;195.86744490000001;0.82978901999999999;56120;0.73266302500000002;930.61900000000003;Kecimen
80101;377.61657200000002;272.67134490000001;0.69180411799999997;82949;0.72548682200000003;1084.306;Kecimen
69781;364.74451879999998;248.79618970000001;0.73124879700000001;71504;0.69393782699999995;1024.2070000000001;Kecimen
58460;290.75355619999999;258.38435390000001;0.45854469799999997;60254;0.77475614900000001;908.35699999999997;Kecimen
61792;400.50282829999998;197.70351120000001;0.86966734300000004;64962;0.70116194600000004;1026.1089999999999;Kecimen
78084;395.20976159999998;254.37658339999999;0.76532036599999997;80285;0.703003457;1097.299;Kecimen
63402;372.48431010000002;224.00940589999999;0.79895345500000003;66639;0.67663443700000003;1008.276;Kecimen
48809;332.26489290000001;190.35136489999999;0.81963198999999998;51847;0.66134168000000004;928.01599999999996;Kecimen
49039;285.40208710000002;220.8199013;0.63353370899999994;50879;0.714770872;841.66600000000005;Kecimen
64669;364.58280350000001;228.80076729999999;0.77856116500000005;67524;0.655845605;995.69200000000001;Kecimen
103377;460.67043130000002;287.9931727;0.78049584500000002;105569;0.72696778500000003;1230.2329999999999;Kecimen
73972;359.2726917;263.3333902;0.68026910500000004;75353;0.754739312;1017.749;Kecimen
47602;296.49303609999998;206.22519840000001;0.71847943400000003;49089;0.72118778900000002;840.54499999999996;Kecimen
69151;341.64605760000001;258.3928669;0.65420482400000002;70703;0.75184561000000005;989.91700000000003;Kecimen
56518;319.1919279;230.70999639999999;0.69106359799999995;58879;0.71864708499999996;916.39599999999996;Kecimen
86314;390.4129792;282.21482029999999;0.69099211900000002;87873;0.73366313100000002;1106.0329999999999;Kecimen
56477;334.58813800000001;219.18561980000001;0.75555013699999996;58408;0.68566676400000004;941.42899999999997;Kecimen
32097;264.41638410000002;157.99041790000001;0.80186432200000002;33699;0.681117902;713.77499999999998;Kecimen
71284;356.25924629999997;256.48833969999998;0.69402740399999996;72618;0.74297506899999999;1011.054;Kecimen
87937;365.83699209999997;307.91169810000002;0.54000212999999997;89581;0.71100995300000003;1099.568;Kecimen
100835;419.75337089999999;306.95489809999998;0.68208338199999996;102881;0.75257862799999997;1202.3689999999999;Kecimen
66752;370.50362189999998;231.55119930000001;0.78065406000000004;69039;0.742390035;1006.028;Kecimen
65999;326.29872139999998;264.4148773;0.58595161299999998;67971;0.67686422499999999;998.79300000000001;Kecimen
70977;362.0635747;256.3830246;0.70609608000000001;73417;0.65022261299999995;1033.8699999999999;Kecimen
38569;272.93720819999999;181.85672059999999;0.74568817799999998;39909;0.71603081800000001;757.29499999999996;Kecimen
53964;368.07406099999997;189.81386860000001;0.85677237500000003;55662;0.60367818100000004;943.59900000000005;Kecimen
79100;413.4963654;246.40470669999999;0.80305465799999998;81839;0.65514842299999998;1113.607;Kecimen
83071;400.46568819999999;265.92879699999997;0.74768915199999997;84531;0.71845810600000004;1112.7840000000001;Kecimen
31237;262.34705709999997;155.02574279999999;0.806731223;32564;0.61391061700000005;718.84699999999998;Kecimen
26908;245.75578139999999;143.71087180000001;0.81119836899999997;28607;0.69348728100000001;678.81500000000005;Kecimen
66797;358.19891790000003;240.7826944;0.74036610800000002;68732;0.69766251700000004;1006.375;Kecimen
76222;388.80739929999999;250.6960737;0.76436638400000001;77958;0.73744195000000001;1065.68;Kecimen
46810;297.89137290000002;201.5349368;0.73640740500000001;48300;0.72130793900000001;836.10900000000004;Kecimen
65123;382.3576865;218.8887484;0.81992485699999995;66825;0.76433651800000002;1018.353;Kecimen
65091;392.49327069999998;216.8275716;0.83355504800000002;69597;0.66419387799999996;1079.752;Kecimen
68400;363.50653149999999;249.58149539999999;0.72704080500000001;72981;0.72574484299999997;1079.973;Kecimen
64056;393.61676729999999;209.63082299999999;0.84638221800000002;65958;0.76787341200000003;1014.268;Kecimen
49821;319.08206310000003;202.23649459999999;0.77349110600000004;51829;0.67797509700000003;907.423;Kecimen
80353;394.34018900000001;264.57908709999998;0.74151054000000005;83419;0.66802178199999995;1120.777;Kecimen
51539;330.74748679999999;200.95793929999999;0.79425297900000003;53060;0.72541098999999998;894.03899999999999;Kecimen
63827;393.251665;209.14618469999999;0.84684610500000002;66445;0.66740907999999999;1047.037;Kecimen
89345;435.5508797;262.06144749999999;0.79873863300000003;91337;0.71384627700000003;1176.6569999999999;Kecimen
31275;264.68718699999999;156.3955455;0.80676726099999996;33540;0.65839333099999997;727.56100000000004;Kecimen
75431;433.67122280000001;222.99941670000001;0.85766246599999996;78125;0.72318415400000002;1103.2360000000001;Kecimen
72718;397.90294499999999;235.5598942;0.80593546900000002;74803;0.74686742500000003;1073.9159999999999;Kecimen
82886;424.82270929999999;253.171548;0.80302424299999997;85879;0.64828125599999997;1163.528;Kecimen
67852;353.12425339999999;247.33523080000001;0.71373108200000002;69587;0.72951295599999999;983.38499999999999;Kecimen
49336;338.48146059999999;193.00520209999999;0.82149960799999999;52619;0.65655275199999996;909.68100000000004;Kecimen
39368;296.65594779999998;171.20816450000001;0.81665439299999998;41361;0.61996850400000003;798.54600000000005;Kecimen
51304;350.04258170000003;189.76543799999999;0.84030042900000002;52949;0.660997732;897.11099999999999;Kecimen
91764;433.76815950000002;270.28609469999998;0.78213271299999998;93480;0.69292456400000002;1165.0840000000001;Kecimen
79252;398.84456449999999;254.17292950000001;0.77063800900000001;80799;0.70500742800000005;1074.1079999999999;Kecimen
50530;328.9180154;198.28391959999999;0.79786443799999995;52600;0.68169553699999996;897.79600000000005;Kecimen
66063;354.09752479999997;238.51025319999999;0.739121421;67503;0.76267605599999999;971.93799999999999;Kecimen
73311;391.86750669999998;239.60176369999999;0.791294159;74825;0.68996640099999995;1046.52;Kecimen
82793;428.11690549999997;249.39087960000001;0.81280930500000004;84950;0.74245821099999998;1130.673;Kecimen
104921;452.86301279999998;297.02418669999997;0.75486441500000001;108211;0.726297937;1254.8610000000001;Kecimen
59654;350.89995449999998;219.4898675;0.78021972100000003;62384;0.713052833;979.72699999999998;Kecimen
76531;407.66863960000001;241.3995271;0.80583038699999998;78857;0.73122748699999995;1068.375;Kecimen
57438;344.98018250000001;215.4342255;0.78103847900000001;58924;0.69339417599999997;935.81600000000003;Kecimen
55129;336.021702;210.4280656;0.779635513;56855;0.75040154599999997;910.83699999999999;Kecimen
37302;284.33011210000001;170.53300239999999;0.800171576;39280;0.72117392300000005;761.13099999999997;Kecimen
58357;338.32096259999997;220.464395;0.75852604099999998;59383;0.73817294099999997;915.37900000000002;Kecimen
33615;254.47223;171.0010504;0.74056643700000002;35376;0.78804857500000003;719.93499999999995;Kecimen
47555;330.89928120000002;186.25290380000001;0.82654620999999995;50165;0.68070883599999998;873.83699999999999;Kecimen
71762;387.67410430000001;236.87360530000001;0.79162118299999995;73593;0.701677879;1038.741;Kecimen
84677;401.66814249999999;269.66844680000003;0.74112119899999995;86777;0.75102884299999995;1118.999;Kecimen
86421;367.17033650000002;300.7939859;0.57347663900000001;87929;0.74862266099999997;1080.0070000000001;Kecimen
90191;431.3669658;272.751395;0.77472730000000001;93719;0.62502425500000003;1179.374;Kecimen
34638;251.74224620000001;178.341115;0.70578365099999996;35824;0.74939962400000004;713.94;Kecimen
39275;274.06599349999999;185.41127349999999;0.73642376499999995;40747;0.71256213899999998;772.50099999999998;Kecimen
41458;281.82488239999998;192.6741159;0.72979495400000005;42792;0.68277338600000004;782.36199999999997;Kecimen
85954;405.91516669999999;272.08332539999998;0.74209381500000005;87690;0.71481795699999995;1104.7170000000001;Kecimen
56589;343.93475690000002;213.13333420000001;0.78484574600000001;58274;0.65985307800000004;931.45100000000002;Kecimen
39622;280.1124767;185.19220619999999;0.75026682200000006;40539;0.73300773299999999;766.53099999999995;Kecimen
48093;329.93574230000002;187.04172220000001;0.82378421800000001;49367;0.74510806399999996;858.38599999999997;Kecimen
67404;349.01126199999999;247.69026930000001;0.704512743;69607;0.745026085;997.27599999999995;Kecimen
57838;350.28545860000003;214.80245049999999;0.78991127699999997;59449;0.67403971699999998;939.149;Kecimen
58570;355.39953750000001;214.56746609999999;0.79718438300000005;60494;0.65755793100000004;962.70799999999997;Kecimen
60199;375.27968809999999;205.41405180000001;0.83689558799999997;61711;0.73628913900000004;971.18499999999995;Kecimen
74254;402.5264818;241.2834392;0.80043278200000001;76702;0.72647047300000001;1080.0340000000001;Kecimen
63718;407.56585639999997;200.26104720000001;0.87095728100000003;65950;0.72296729999999998;1023.064;Kecimen
28216;245.40129479999999;150.24558189999999;0.79066853199999998;30316;0.62229279699999995;683.00400000000002;Kecimen
79055;395.36866709999998;258.27595200000002;0.75713929300000005;82562;0.71950597999999999;1114.4880000000001;Kecimen
86141;414.1071647;266.9075277;0.76457283899999995;87883;0.718740092;1146.164;Kecimen
82873;449.40926400000001;239.61407800000001;0.84600456400000001;85648;0.70076949099999997;1148.3630000000001;Kecimen
98485;387.7628358;325.73716610000002;0.54252098000000004;100682;0.72986452800000001;1193.9079999999999;Kecimen
53633;313.47995600000002;218.6686172;0.71653401800000005;55147;0.72843211799999996;882.66899999999998;Kecimen
63191;335.24168730000002;243.9723903;0.68584170300000002;64898;0.70460399399999996;977.09500000000003;Kecimen
58545;325.18863590000001;231.95579889999999;0.700862765;60738;0.70050014400000005;966.75800000000004;Kecimen
68931;381.6717342;231.52819349999999;0.794994961;71336;0.67931054899999999;1067.692;Kecimen
67874;360.02346549999999;243.27197380000001;0.73716623100000001;69889;0.67831944200000005;1035.277;Kecimen
61200;323.1744104;246.2883243;0.647469874;64553;0.70744902200000004;997.26400000000001;Kecimen
87089;396.48685710000001;280.24544969999999;0.70739191000000001;88754;0.74223157799999995;1154.5619999999999;Kecimen
59589;383.57123339999998;201.38185519999999;0.85109103699999999;62974;0.68408182900000003;1043.1869999999999;Kecimen
50312;354.23555119999997;182.3120807;0.85739230399999999;52070;0.62335216599999999;961.43899999999996;Kecimen
41995;259.20887820000002;210.35079769999999;0.58433745500000001;43443;0.729700613;801.52599999999995;Kecimen
137583;649.54148499999997;273.26028150000002;0.90720111800000003;142650;0.73163766699999999;1590.354;Besni
117592;533.29285630000004;288.55831940000002;0.84096603299999995;123587;0.730067672;1432.0060000000001;Besni
95546;487.1782819;251.96024299999999;0.85587494399999997;99166;0.72278201399999997;1276.807;Besni
96582;446.70520349999998;278.32549799999998;0.78217163099999998;100113;0.70659760299999996;1216.979;Besni
61409;403.70129480000003;209.36588850000001;0.85500737100000002;67286;0.59739286899999999;1083.4770000000001;Besni
154242;585.92807419999997;337.59924530000001;0.81732378299999997;158371;0.72160000000000002;1530.3150000000001;Besni
134303;600.76627110000004;288.38492960000002;0.877252896;138133;0.74243621999999998;1497.5150000000001;Besni
112378;528.40032540000004;272.77872029999997;0.85644700200000001;115602;0.61470549600000002;1366.74;Besni
124579;439.96050339999999;371.02621370000003;0.53741629800000001;128307;0.69825015700000004;1373.537;Besni
83107;507.38089939999998;233.15384979999999;0.88816519999999999;93706;0.49100200900000002;1367.3309999999999;Besni
107178;508.74789559999999;270.4624159;0.84698068999999998;110611;0.63290855199999996;1325.9469999999999;Besni
64391;449.55590139999998;187.12237780000001;0.90925556900000004;68813;0.63426910999999997;1177.7139999999999;Besni
126781;659.4426082;249.54476579999999;0.92563493399999996;132802;0.73666198000000005;1552.54;Besni
45051;323.5892546;180.06973730000001;0.83086351199999997;46532;0.830632225;836.625;Besni
119026;612.74441149999996;250.9269903;0.91230414400000004;123463;0.61574514800000002;1486.769;Besni
67579;402.31020169999999;217.05873579999999;0.841965878;70809;0.70311296999999995;1051.5530000000001;Besni
97019;559.5992129;228.6417533;0.91272194600000001;101539;0.57345257199999999;1383.6469999999999;Besni
184784;740.10870990000001;320.58783;0.90131552400000003;192699;0.64535326400000004;1791.568;Besni
168276;656.0993813;328.48687899999999;0.865640348;174282;0.68153872299999996;1685.2829999999999;Besni
195383;755.01291409999999;335.79045189999999;0.89565576700000005;204472;0.72876911600000005;1893.414;Besni
65253;418.99788690000003;205.75618470000001;0.87112160500000002;69700;0.66625484999999995;1075.404;Besni
120255;471.81352939999999;326.54633639999997;0.72179310699999999;123486;0.72388697599999996;1322.8140000000001;Besni
108161;485.1026458;286.0331908;0.80767030100000003;111765;0.70790627699999997;1305.144;Besni
157877;613.87374460000001;328.31333660000001;0.84496459199999996;161901;0.64132280399999997;1604.1030000000001;Besni
83800;440.83374040000001;245.38188049999999;0.83075961600000003;86346;0.65716212600000001;1170.0909999999999;Besni
177264;619.95847240000001;366.76323989999997;0.806236591;180994;0.68321937600000004;1652.694;Besni
127245;530.30405519999999;309.12151569999997;0.81253404900000004;130649;0.67909635300000004;1423.9970000000001;Besni
108314;455.60587650000002;311.1711176;0.73043416800000005;112497;0.68694466499999995;1306.577;Besni
128947;572.80160179999996;289.02216859999999;0.86336704799999997;132108;0.604408842;1446.923;Besni
189637;636.75243680000005;403.71932750000002;0.77330950600000004;209580;0.61378546899999997;1870.28;Besni
137508;604.1144233;292.09606380000002;0.87533819800000001;141818;0.60152231;1529.79;Besni
75173;365.80324150000001;267.58278150000001;0.68184815600000004;78359;0.67995404999999998;1087.0340000000001;Besni
115859;488.48885580000001;305.090778;0.78097653700000003;120546;0.742643053;1351.422;Besni
92188;374.72016380000002;324.30256159999999;0.500990716;95920;0.74759958500000001;1190.8130000000001;Besni
153824;536.60699299999999;369.28645440000003;0.72553247799999998;159063;0.73908364100000001;1582.146;Besni
85492;437.01396929999999;250.89260870000001;0.81878055699999996;89018;0.72334376899999997;1182.575;Besni
106312;464.33236360000001;295.31679209999999;0.77168655600000002;111089;0.72968372500000001;1306.4549999999999;Besni
210923;984.04549120000001;367.27953209999998;0.92773711599999997;278217;0.50735207500000001;2697.7530000000002;Besni
89138;507.14339619999998;226.21661520000001;0.89500283199999997;93549;0.738386349;1262.578;Besni
83567;465.10146580000003;230.90423139999999;0.86805965200000001;86859;0.60922213300000005;1199.0170000000001;Besni
171256;531.37320539999996;412.3828168;0.63064674399999998;174277;0.70191488000000002;1559.2139999999999;Besni
77105;419.95369620000002;238.83946589999999;0.82252559400000003;80497;0.66899483800000004;1131.54;Besni
100443;457.56987229999999;283.61127970000001;0.78474345899999998;104186;0.67378850499999998;1269.066;Besni
72606;424.47202399999998;223.23263299999999;0.85054233499999998;76975;0.683852617;1117.107;Besni
83555;457.54647240000003;235.0998706;0.85789364199999996;86694;0.71122744299999996;1159.779;Besni
146268;588.00921419999997;321.60798130000001;0.83716933999999998;150416;0.69542148100000001;1535.287;Besni
113608;559.26678260000006;264.028685;0.88154611500000002;118098;0.62786276399999996;1394.088;Besni
75058;424.76370939999998;228.84582589999999;0.84245909900000004;78952;0.68546118700000003;1130.395;Besni
116406;612.66531799999996;251.8328267;0.91161519400000002;125638;0.52625963499999995;1480.951;Besni
100319;480.7789636;267.66889559999998;0.83068678600000001;104255;0.63961413600000006;1289.2090000000001;Besni
143386;469.2765081;397.31018979999999;0.53215952200000005;146328;0.75026031400000004;1422.0139999999999;Besni
164782;660.36417510000001;322.620924;0.87253589499999995;169000;0.75775774900000004;1654.9860000000001;Besni
71639;400.41395940000001;231.62014210000001;0.81571662499999997;76252;0.64246190800000003;1101.8789999999999;Besni
141220;575.68236460000003;316.62124269999998;0.83516929600000001;144300;0.65915190599999995;1507.9390000000001;Besni
88290;514.43615390000002;221.44483769999999;0.902609051;92317;0.55515732299999998;1277.3879999999999;Besni
102569;515.39524940000001;259.19422809999998;0.86434239199999996;106888;0.57324175099999997;1331.797;Besni
182160;997.29194059999998;271.87239540000002;0.96212443999999997;221527;0.37985611499999999;2303.69;Besni
208264;675.09834450000005;395.57929059999998;0.81034140700000001;212813;0.77174831399999999;1755.1669999999999;Besni
133101;641.5097389;265.31397040000002;0.91046893500000003;136793;0.58249635700000002;1544.712;Besni
169009;719.50587810000002;301.5651259;0.90792711299999995;174718;0.71692662699999998;1781.3779999999999;Besni
81901;450.82752970000001;237.20898940000001;0.850383428;85000;0.583107877;1192.0139999999999;Besni
80678;457.92523519999997;229.70356179999999;0.86508920700000003;85201;0.60735956199999996;1226.2439999999999;Besni
101661;440.9818348;295.5307052;0.74221191500000006;105429;0.71329039299999997;1268.05;Besni
82207;451.00604879999997;235.1597735;0.85330532100000001;84780;0.62943707699999996;1182.2739999999999;Besni
166275;602.30777490000003;356.23628669999999;0.80634002699999996;168292;0.71928208100000002;1580.961;Besni
188651;621.01268640000001;390.30761280000002;0.77780810199999995;192922;0.74715634600000003;1698.394;Besni
202118;684.60295799999994;379.71928170000001;0.83207961699999999;209242;0.71721881600000004;1827.9;Besni
97375;468.90403809999998;268.26702490000002;0.82017342599999998;100169;0.69471694100000003;1244.252;Besni
64303;442.74531359999997;187.02901940000001;0.90639542799999995;67199;0.68623537899999998;1081.68;Besni
86715;440.47432320000001;254.33603450000001;0.81645152300000001;89920;0.73537143800000004;1173.259;Besni
155702;655.39896620000002;304.6121493;0.88542954699999998;160709;0.69704620900000003;1626.9090000000001;Besni
84295;458.84400740000001;238.28902099999999;0.85457701100000005;88521;0.70845064499999999;1202.5830000000001;Besni
177206;699.61826380000002;328.11213550000002;0.88320486799999998;181412;0.73915292300000002;1754.3779999999999;Besni
110897;518.7876139;275.2605054;0.84763224199999998;115550;0.73043610000000003;1365.577;Besni
56903;360.815292;204.03770599999999;0.82475464499999995;59797;0.71842686700000002;980.39;Besni
113029;558.51615609999999;265.2842028;0.87999639799999996;116783;0.66209178999999996;1419.577;Besni
69579;398.5966833;224.5785157;0.82616862000000002;71648;0.71938585600000005;1071.644;Besni
163442;594.75922100000003;351.42568729999999;0.80676640600000005;167471;0.70468577499999996;1621.9590000000001;Besni
114289;580.60083010000005;261.76369820000002;0.89259989200000001;120657;0.64948740699999996;1455.893;Besni
74652;424.98067279999998;231.60426530000001;0.83845164699999997;79014;0.59261728999999996;1157.1089999999999;Besni
90559;473.57584589999999;246.91996750000001;0.85331559099999998;95477;0.67323103900000003;1328.7439999999999;Besni
104352;562.33590790000005;239.402593;0.90485080900000003;107968;0.66806658100000005;1390.73;Besni
82161;441.79555169999998;246.810056;0.82940202699999999;86909;0.63024301199999999;1222.1579999999999;Besni
131816;532.73142519999999;322.68300269999997;0.795682271;138992;0.72219239300000004;1488.84;Besni
163082;696.14904569999999;302.22244710000001;0.90084797500000002;167442;0.76377856899999996;1687.1780000000001;Besni
77012;425.21942719999998;239.4695614;0.82634308700000003;81325;0.65427976700000001;1131.53;Besni
81604;528.5858925;204.73951310000001;0.92193928400000003;87172;0.49146009499999999;1299.386;Besni
82853;430.1149972;251.17570029999999;0.81177282200000001;85292;0.74643687299999995;1139.8399999999999;Besni
145693;591.18014440000002;321.43119109999998;0.839272464;151644;0.64852750000000003;1595.364;Besni
96443;541.20007420000002;232.54803939999999;0.90297666300000001;101271;0.55341137299999998;1352.482;Besni
168620;730.76095969999994;295.50046229999998;0.91459388100000005;172003;0.79673029699999998;1725.0029999999999;Besni
193032;661.14877139999999;376.43219310000001;0.82208775700000003;197672;0.63112052699999999;1744.271;Besni
140897;588.07091849999995;308.0257871;0.851847299;146231;0.73399910400000001;1536.473;Besni
118988;483.34000479999997;315.2484647;0.75802181400000002;122375;0.78446729999999998;1356.3979999999999;Besni
